,mitigation,tRH,trace,ipc_0,VRR,RFM,RRS_reswap,RRS_unswap,RRS_swap,AQUA_migrate,AQUA_r_migrate,total_energy,insn_0,aipc_0,soa_0,aos_0,weighted_speedup,harmonic_speedup,max_slowdown,min_insn,weighted_speedup_base,harmonic_speedup_base,max_slowdown_base,total_energy_base,norm_weighted_speedup,norm_harmonic_speedup,norm_max_slowdown,norm_energy
3412,RFM,20,401.bzip2,1.6562606243940052,0,33113,0,0,0,0,0,1590433.404911998,100000003,2.791383919256431,0.593347483650762,1.6853530646952053,0.593347483650762,0.5933474836507621,0.40665251634923805,100000003,1.0,1.0,0.0,828454.3837088685,0.593347483650762,0.5933474836507621,inf,1.9197597794001178
3413,Dummy,0,401.bzip2,2.791383919256431,0,0,0,0,0,0,0,828454.3837088685,100000003,2.791383919256431,1.0,1.0,1.0,1.0,0.0,100000003,1.0,1.0,0.0,828454.3837088685,1.0,1.0,,1.0
3414,Chronus,1024,jp2_encode,3.798485847601712,0,0,0,0,0,0,0,584242.3951149335,100000002,3.798485847601712,1.0,1.0,1.0,1.0,0.0,100000002,1.0,1.0,0.0,579676.7690939646,1.0,1.0,,1.0078761583427
3415,Chronus,512,jp2_encode,3.798485847601712,0,0,0,0,0,0,0,584242.3951149335,100000002,3.798485847601712,1.0,1.0,1.0,1.0,0.0,100000002,1.0,1.0,0.0,579676.7690939646,1.0,1.0,,1.0078761583427
3416,Chronus,256,jp2_encode,3.798485847601712,0,0,0,0,0,0,0,584242.3951149335,100000002,3.798485847601712,1.0,1.0,1.0,1.0,0.0,100000002,1.0,1.0,0.0,579676.7690939646,1.0,1.0,,1.0078761583427
3417,Chronus,128,jp2_encode,3.798485847601712,0,0,0,0,0,0,0,584242.3951149335,100000002,3.798485847601712,1.0,1.0,1.0,1.0,0.0,100000002,1.0,1.0,0.0,579676.7690939646,1.0,1.0,,1.0078761583427
3418,Chronus,64,jp2_encode,3.798485847601712,0,0,0,0,0,0,0,584242.3951149335,100000002,3.798485847601712,1.0,1.0,1.0,1.0,0.0,100000002,1.0,1.0,0.0,579676.7690939646,1.0,1.0,,1.0078761583427
3419,Chronus,32,jp2_encode,3.796093379643647,0,0,0,0,0,0,0,584599.0424978754,100000002,3.798485847601712,0.9993701521990466,1.000630244759229,0.9993701521990466,0.9993701521990467,0.0006298478009534314,100000002,1.0,1.0,0.0,579676.7690939646,0.9993701521990466,0.9993701521990467,inf,1.00849141050038
3420,Chronus,20,jp2_encode,3.76526332293217,0,0,0,0,0,0,0,587686.1815895701,100000002,3.798485847601712,0.9912537453073524,1.0088234266292084,0.9912537453073524,0.9912537453073526,0.00874625469264756,100000002,1.0,1.0,0.0,579676.7690939646,0.9912537453073524,0.9912537453073526,inf,1.013817032047229
3421,Chronus+PB,1024,jp2_encode,3.798485847601712,0,0,0,0,0,0,0,584242.3951149335,100000002,3.798485847601712,1.0,1.0,1.0,1.0,0.0,100000002,1.0,1.0,0.0,579676.7690939646,1.0,1.0,,1.0078761583427
3422,Chronus+PB,512,jp2_encode,3.798485847601712,0,0,0,0,0,0,0,584242.3951149335,100000002,3.798485847601712,1.0,1.0,1.0,1.0,0.0,100000002,1.0,1.0,0.0,579676.7690939646,1.0,1.0,,1.0078761583427
3423,Chronus+PB,256,jp2_encode,3.798485847601712,0,0,0,0,0,0,0,584242.3951149335,100000002,3.798485847601712,1.0,1.0,1.0,1.0,0.0,100000002,1.0,1.0,0.0,579676.7690939646,1.0,1.0,,1.0078761583427
3424,Chronus+PB,128,jp2_encode,3.798485847601712,0,0,0,0,0,0,0,584242.3951149335,100000002,3.798485847601712,1.0,1.0,1.0,1.0,0.0,100000002,1.0,1.0,0.0,579676.7690939646,1.0,1.0,,1.0078761583427
3425,Chronus+PB,64,jp2_encode,3.798485847601712,0,0,0,0,0,0,0,584105.2132336645,100000002,3.798485847601712,1.0,1.0,1.0,1.0,0.0,100000002,1.0,1.0,0.0,579676.7690939646,1.0,1.0,,1.0076395059726502
3426,Chronus+PB,32,jp2_encode,3.629225616177171,0,0,0,0,0,0,0,606423.6874534138,100000002,3.798485847601712,0.9554400784377258,1.0466381121829593,0.9554400784377258,0.9554400784377259,0.044559921562274174,100000002,1.0,1.0,0.0,579676.7690939646,0.9554400784377258,0.9554400784377259,inf,1.0461410906655009
3427,Chronus+PB,20,jp2_encode,3.117392067160096,0,0,0,0,0,0,0,686879.9008603082,100000002,3.798485847601712,0.820693347884488,1.2184819123704524,0.820693347884488,0.820693347884488,0.179306652115512,100000002,1.0,1.0,0.0,579676.7690939646,0.820693347884488,0.820693347884488,inf,1.1849360496779993
3428,Graphene,1024,jp2_encode,3.798485847601712,0,0,0,0,0,0,0,579676.7690939646,100000002,3.798485847601712,1.0,1.0,1.0,1.0,0.0,100000002,1.0,1.0,0.0,579676.7690939646,1.0,1.0,,1.0
3429,Graphene,512,jp2_encode,3.798485847601712,0,0,0,0,0,0,0,579676.7690939646,100000002,3.798485847601712,1.0,1.0,1.0,1.0,0.0,100000002,1.0,1.0,0.0,579676.7690939646,1.0,1.0,,1.0
3430,Graphene,256,jp2_encode,3.798485847601712,0,0,0,0,0,0,0,579676.7690939646,100000002,3.798485847601712,1.0,1.0,1.0,1.0,0.0,100000002,1.0,1.0,0.0,579676.7690939646,1.0,1.0,,1.0
3431,Graphene,128,jp2_encode,3.798485847601712,0,0,0,0,0,0,0,579676.7690939646,100000002,3.798485847601712,1.0,1.0,1.0,1.0,0.0,100000002,1.0,1.0,0.0,579676.7690939646,1.0,1.0,,1.0
3432,Graphene,64,jp2_encode,3.798485847601712,19,0,0,0,0,0,0,579665.1572191969,100000002,3.798485847601712,1.0,1.0,1.0,1.0,0.0,100000002,1.0,1.0,0.0,579676.7690939646,1.0,1.0,,0.9999799683627381
3433,Graphene,32,jp2_encode,3.744997507329709,362,0,0,0,0,0,0,588908.105159338,100000002,3.798485847601712,0.9859185100542696,1.0142826103801978,0.9859185100542696,0.9859185100542697,0.014081489945730441,100000002,1.0,1.0,0.0,579676.7690939646,0.9859185100542696,0.9859185100542697,inf,1.0159249715661403
3434,Graphene,20,jp2_encode,3.735563987968496,420,0,0,0,0,0,0,590422.6055665481,100000002,3.798485847601712,0.9834350153830523,1.0168440053057248,0.9834350153830523,0.9834350153830523,0.016564984616947664,100000002,1.0,1.0,0.0,579676.7690939646,0.9834350153830523,0.9834350153830523,inf,1.0185376351882778
3435,Hydra,1024,jp2_encode,3.7937814990558234,0,0,0,0,0,0,0,580149.0068970198,100000002,3.798485847601712,0.9987615200544031,1.001240015680149,0.9987615200544031,0.998761520054403,0.0012384799455968931,100000002,1.0,1.0,0.0,579676.7690939646,0.9987615200544031,0.998761520054403,inf,1.0008146571127792
3436,Hydra,512,jp2_encode,3.7937814990558234,0,0,0,0,0,0,0,580149.0068970198,100000002,3.798485847601712,0.9987615200544031,1.001240015680149,0.9987615200544031,0.998761520054403,0.0012384799455968931,100000002,1.0,1.0,0.0,579676.7690939646,0.9987615200544031,0.998761520054403,inf,1.0008146571127792
3437,Hydra,256,jp2_encode,3.7937814990558234,0,0,0,0,0,0,0,580149.0068970198,100000002,3.798485847601712,0.9987615200544031,1.001240015680149,0.9987615200544031,0.998761520054403,0.0012384799455968931,100000002,1.0,1.0,0.0,579676.7690939646,0.9987615200544031,0.998761520054403,inf,1.0008146571127792
3438,Hydra,128,jp2_encode,3.7937009012126,0,0,0,0,0,0,0,580058.7628363246,100000002,3.798485847601712,0.9987403016409465,1.0012612872004703,0.9987403016409465,0.9987403016409465,0.001259698359053485,100000002,1.0,1.0,0.0,579676.7690939646,0.9987403016409465,0.9987403016409465,inf,1.0006589771450685
3439,Hydra,64,jp2_encode,3.79139495161365,28,0,0,0,0,0,0,580418.0490166391,100000002,3.798485847601712,0.9981332309050095,1.0018702604393783,0.9981332309050095,0.9981332309050095,0.0018667690949905058,100000002,1.0,1.0,0.0,579676.7690939646,0.9981332309050095,0.9981332309050095,inf,1.0012787814903004
3440,Hydra,32,jp2_encode,3.714289088982591,373,0,0,0,0,0,0,593608.8445028231,100000002,3.798485847601712,0.9778341260183236,1.0226683374939411,0.9778341260183236,0.9778341260183236,0.022165873981676354,100000002,1.0,1.0,0.0,579676.7690939646,0.9778341260183236,0.9778341260183236,inf,1.024034213809593
3441,Hydra,20,jp2_encode,3.6980137672612186,451,0,0,0,0,0,0,596224.254638015,100000002,3.798485847601712,0.973549439336748,1.0271692012696059,0.973549439336748,0.973549439336748,0.02645056066325202,100000002,1.0,1.0,0.0,579676.7690939646,0.973549439336748,0.973549439336748,inf,1.0285460560545046
3442,PARA,1024,jp2_encode,3.765112483486217,227,0,0,0,0,0,0,585160.7741092846,100000002,3.798485847601712,0.9912140348932547,1.0088638425178187,0.9912140348932547,0.9912140348932545,0.008785965106745341,100000002,1.0,1.0,0.0,579676.7690939646,0.9912140348932547,0.9912140348932545,inf,1.0094604533210665
3443,PARA,512,jp2_encode,3.732082672645861,437,0,0,0,0,0,0,590739.8203727037,100000002,3.798485847601712,0.9825185145818626,1.017792525187759,0.9825185145818626,0.9825185145818626,0.017481485418137432,100000002,1.0,1.0,0.0,579676.7690939646,0.9825185145818626,0.9825185145818626,inf,1.0190848622345703
3444,PARA,256,jp2_encode,3.6694566033925153,899,0,0,0,0,0,0,601394.7260971054,100000002,3.798485847601712,0.9660314005669751,1.03516303860629,0.9660314005669751,0.966031400566975,0.03396859943302488,100000002,1.0,1.0,0.0,579676.7690939646,0.9660314005669751,0.966031400566975,inf,1.0374656328510214
3445,PARA,128,jp2_encode,3.549945009577929,1789,0,0,0,0,0,0,622623.6792975264,100000002,3.798485847601712,0.9345684443761435,1.0700125881818472,0.9345684443761435,0.9345684443761435,0.0654315556238565,100000002,1.0,1.0,0.0,579676.7690939646,0.9345684443761435,0.9345684443761435,inf,1.0740876855746484
3446,PARA,64,jp2_encode,3.318627896066948,3822,0,0,0,0,0,0,668085.4372632913,100000002,3.798485847601712,0.8736712546032687,1.1445952865349758,0.8736712546032687,0.8736712546032686,0.12632874539673133,100000002,1.0,1.0,0.0,579676.7690939646,0.8736712546032687,0.8736712546032686,inf,1.1525137333129798
3447,PARA,32,jp2_encode,2.9247025402093945,8130,0,0,0,0,0,0,762194.1586936169,100000002,3.798485847601712,0.7699653645033305,1.2987597184258468,0.7699653645033305,0.7699653645033305,0.23003463549666947,100000002,1.0,1.0,0.0,579676.7690939646,0.7699653645033305,0.7699653645033305,inf,1.3148606246286654
3448,PARA,20,jp2_encode,2.5584811075746363,13414,0,0,0,0,0,0,875377.1031799581,100000002,3.798485847601712,0.6735528866561423,1.484664411379048,0.6735528866561423,0.6735528866561422,0.3264471133438577,100000002,1.0,1.0,0.0,579676.7690939646,0.6735528866561423,0.6735528866561422,inf,1.5101124451617638
3449,PRAC-4,1024,jp2_encode,3.742646429728708,0,0,0,0,0,0,0,589035.5695942887,100000002,3.798485847601712,0.9852995587943918,1.0149197683835316,0.9852995587943918,0.9852995587943918,0.014700441205608206,100000002,1.0,1.0,0.0,579676.7690939646,0.9852995587943918,0.9852995587943918,inf,1.0161448603761574
3450,PRAC-4,512,jp2_encode,3.742646429728708,0,0,0,0,0,0,0,589035.5695942887,100000002,3.798485847601712,0.9852995587943918,1.0149197683835316,0.9852995587943918,0.9852995587943918,0.014700441205608206,100000002,1.0,1.0,0.0,579676.7690939646,0.9852995587943918,0.9852995587943918,inf,1.0161448603761574
3451,PRAC-4,256,jp2_encode,3.742646429728708,0,0,0,0,0,0,0,589035.5695942887,100000002,3.798485847601712,0.9852995587943918,1.0149197683835316,0.9852995587943918,0.9852995587943918,0.014700441205608206,100000002,1.0,1.0,0.0,579676.7690939646,0.9852995587943918,0.9852995587943918,inf,1.0161448603761574
3452,PRAC-4,128,jp2_encode,3.742646429728708,0,0,0,0,0,0,0,589035.5695942887,100000002,3.798485847601712,0.9852995587943918,1.0149197683835316,0.9852995587943918,0.9852995587943918,0.014700441205608206,100000002,1.0,1.0,0.0,579676.7690939646,0.9852995587943918,0.9852995587943918,inf,1.0161448603761574
3453,PRAC-4,64,jp2_encode,3.742646429728708,0,0,0,0,0,0,0,588915.5342216894,100000002,3.798485847601712,0.9852995587943918,1.0149197683835316,0.9852995587943918,0.9852995587943918,0.014700441205608206,100000002,1.0,1.0,0.0,579676.7690939646,0.9852995587943918,0.9852995587943918,inf,1.0159377874365485
3454,PRAC-4,32,jp2_encode,3.536229269298352,0,0,0,0,0,0,0,617406.4185893717,100000002,3.798485847601712,0.9309576002582862,1.0741627757510746,0.9309576002582862,0.9309576002582862,0.06904239974171378,100000002,1.0,1.0,0.0,579676.7690939646,0.9309576002582862,0.9309576002582862,inf,1.0650873926764024
3455,PRAC-4,20,jp2_encode,2.867042237724128,0,0,0,0,0,0,0,736774.6528895069,100000002,3.798485847601712,0.7547855521258086,1.324879625985897,0.7547855521258086,0.7547855521258086,0.24521444787419144,100000002,1.0,1.0,0.0,579676.7690939646,0.7547855521258086,0.7547855521258086,inf,1.2710094524593187
3456,PRAC-2,1024,jp2_encode,3.742646429728708,0,0,0,0,0,0,0,589035.5695942887,100000002,3.798485847601712,0.9852995587943918,1.0149197683835316,0.9852995587943918,0.9852995587943918,0.014700441205608206,100000002,1.0,1.0,0.0,579676.7690939646,0.9852995587943918,0.9852995587943918,inf,1.0161448603761574
3457,PRAC-2,512,jp2_encode,3.742646429728708,0,0,0,0,0,0,0,589035.5695942887,100000002,3.798485847601712,0.9852995587943918,1.0149197683835316,0.9852995587943918,0.9852995587943918,0.014700441205608206,100000002,1.0,1.0,0.0,579676.7690939646,0.9852995587943918,0.9852995587943918,inf,1.0161448603761574
3458,PRAC-2,256,jp2_encode,3.742646429728708,0,0,0,0,0,0,0,589035.5695942887,100000002,3.798485847601712,0.9852995587943918,1.0149197683835316,0.9852995587943918,0.9852995587943918,0.014700441205608206,100000002,1.0,1.0,0.0,579676.7690939646,0.9852995587943918,0.9852995587943918,inf,1.0161448603761574
3459,PRAC-2,128,jp2_encode,3.742646429728708,0,0,0,0,0,0,0,589035.5695942887,100000002,3.798485847601712,0.9852995587943918,1.0149197683835316,0.9852995587943918,0.9852995587943918,0.014700441205608206,100000002,1.0,1.0,0.0,579676.7690939646,0.9852995587943918,0.9852995587943918,inf,1.0161448603761574
3460,PRAC-2,64,jp2_encode,3.742646429728708,0,0,0,0,0,0,0,588784.9241618013,100000002,3.798485847601712,0.9852995587943918,1.0149197683835316,0.9852995587943918,0.9852995587943918,0.014700441205608206,100000002,1.0,1.0,0.0,579676.7690939646,0.9852995587943918,0.9852995587943918,inf,1.015712472111092
3461,PRAC-2,32,jp2_encode,3.5673404706777463,0,0,0,0,0,0,0,612537.6387492473,100000002,3.798485847601712,0.939148022080981,1.0647948741713602,0.939148022080981,0.939148022080981,0.060851977919018974,100000002,1.0,1.0,0.0,579676.7690939646,0.939148022080981,0.939148022080981,inf,1.0566882638865178
3462,PRAC-2,20,jp2_encode,2.987620317443018,0,0,0,0,0,0,0,711400.6576469869,100000002,3.798485847601712,0.7865292743763522,1.271408493718064,0.7865292743763522,0.7865292743763523,0.21347072562364777,100000002,1.0,1.0,0.0,579676.7690939646,0.7865292743763522,0.7865292743763523,inf,1.2272367905288095
3463,PRAC-1,1024,jp2_encode,3.742646429728708,0,0,0,0,0,0,0,589035.5695942887,100000002,3.798485847601712,0.9852995587943918,1.0149197683835316,0.9852995587943918,0.9852995587943918,0.014700441205608206,100000002,1.0,1.0,0.0,579676.7690939646,0.9852995587943918,0.9852995587943918,inf,1.0161448603761574
3464,PRAC-1,512,jp2_encode,3.742646429728708,0,0,0,0,0,0,0,589035.5695942887,100000002,3.798485847601712,0.9852995587943918,1.0149197683835316,0.9852995587943918,0.9852995587943918,0.014700441205608206,100000002,1.0,1.0,0.0,579676.7690939646,0.9852995587943918,0.9852995587943918,inf,1.0161448603761574
3465,PRAC-1,256,jp2_encode,3.742646429728708,0,0,0,0,0,0,0,589035.5695942887,100000002,3.798485847601712,0.9852995587943918,1.0149197683835316,0.9852995587943918,0.9852995587943918,0.014700441205608206,100000002,1.0,1.0,0.0,579676.7690939646,0.9852995587943918,0.9852995587943918,inf,1.0161448603761574
3466,PRAC-1,128,jp2_encode,3.742646429728708,0,0,0,0,0,0,0,589035.5695942887,100000002,3.798485847601712,0.9852995587943918,1.0149197683835316,0.9852995587943918,0.9852995587943918,0.014700441205608206,100000002,1.0,1.0,0.0,579676.7690939646,0.9852995587943918,0.9852995587943918,inf,1.0161448603761574
3467,PRAC-1,64,jp2_encode,3.7403237639146583,0,0,0,0,0,0,0,589242.6053401479,100000002,3.798485847601712,0.9846880873009503,1.0155500131427608,0.9846880873009503,0.9846880873009501,0.015311912699049746,100000002,1.0,1.0,0.0,579676.7690939646,0.9846880873009503,0.9846880873009501,inf,1.016502017600489
3468,PRAC-1,32,jp2_encode,3.160404693605408,0,0,0,0,0,0,0,678426.3311189733,100000002,3.798485847601712,0.8320169721313624,1.201898559158377,0.8320169721313624,0.8320169721313624,0.1679830278686376,100000002,1.0,1.0,0.0,579676.7690939646,0.8320169721313624,0.8320169721313624,inf,1.1703528022683303
3469,PRAC-1,20,jp2_encode,3.160404693605408,0,0,0,0,0,0,0,678426.3311189733,100000002,3.798485847601712,0.8320169721313624,1.201898559158377,0.8320169721313624,0.8320169721313624,0.1679830278686376,100000002,1.0,1.0,0.0,579676.7690939646,0.8320169721313624,0.8320169721313624,inf,1.1703528022683303
3470,PRAC-RFM,1024,jp2_encode,3.738003979179916,0,24,0,0,0,0,0,589924.4403890112,100000002,3.798485847601712,0.984077374288499,1.01618025790199,0.984077374288499,0.9840773742884988,0.01592262571150105,100000002,1.0,1.0,0.0,579676.7690939646,0.984077374288499,0.9840773742884988,inf,1.017678250779419
3471,PRAC-RFM,512,jp2_encode,3.738003979179916,0,24,0,0,0,0,0,589924.4403890112,100000002,3.798485847601712,0.984077374288499,1.01618025790199,0.984077374288499,0.9840773742884988,0.01592262571150105,100000002,1.0,1.0,0.0,579676.7690939646,0.984077374288499,0.9840773742884988,inf,1.017678250779419
3472,PRAC-RFM,256,jp2_encode,3.738003979179916,0,24,0,0,0,0,0,589924.4403890112,100000002,3.798485847601712,0.984077374288499,1.01618025790199,0.984077374288499,0.9840773742884988,0.01592262571150105,100000002,1.0,1.0,0.0,579676.7690939646,0.984077374288499,0.9840773742884988,inf,1.017678250779419
3473,PRAC-RFM,128,jp2_encode,3.7356841395443854,0,35,0,0,0,0,0,590432.4776288505,100000002,3.798485847601712,0.9834666468227128,1.0168113003432313,0.9834666468227128,0.9834666468227128,0.016533353177287213,100000002,1.0,1.0,0.0,579676.7690939646,0.9834666468227128,0.9834666468227128,inf,1.0185546654762396
3474,PRAC-RFM,64,jp2_encode,3.719308342557218,0,122,0,0,0,0,0,593640.8746896824,100000002,3.798485847601712,0.9791555087418623,1.0212882336585343,0.9791555087418623,0.9791555087418622,0.0208444912581377,100000002,1.0,1.0,0.0,579676.7690939646,0.9791555087418623,0.9791555087418622,inf,1.0240894690631535
3475,PRAC-RFM,32,jp2_encode,3.5813428230321023,0,826,0,0,0,0,0,622058.4691838307,100000002,3.798485847601712,0.9428343204946494,1.0606317337656517,0.9428343204946494,0.9428343204946493,0.057165679505350564,100000002,1.0,1.0,0.0,579676.7690939646,0.9428343204946494,0.9428343204946493,inf,1.073112641992034
3476,PRAC-RFM,20,jp2_encode,0.9868825547215015,0,24018,0,0,0,0,0,2261087.872153243,100000002,3.798485847601712,0.2598094594309465,3.8489745607810906,0.2598094594309465,0.2598094594309465,0.7401905405690534,100000002,1.0,1.0,0.0,579676.7690939646,0.2598094594309465,0.2598094594309465,inf,3.9006011499948943
3477,RFM,1024,jp2_encode,3.795883144650741,0,24,0,0,0,0,0,580293.1982691361,100000002,3.798485847601712,0.9993148051472631,1.000685664666637,0.9993148051472631,0.9993148051472631,0.0006851948527368812,100000002,1.0,1.0,0.0,579676.7690939646,0.9993148051472631,0.9993148051472631,inf,1.0010634015507212
3478,RFM,512,jp2_encode,3.792897700582365,0,34,0,0,0,0,0,581005.1818173964,100000002,3.798485847601712,0.9985288487982982,1.001473318676243,0.9985288487982982,0.9985288487982981,0.0014711512017018258,100000002,1.0,1.0,0.0,579676.7690939646,0.9985288487982982,0.9985288487982981,inf,1.0022916438854503
3479,RFM,256,jp2_encode,3.781000450430575,0,103,0,0,0,0,0,583330.1108333978,100000002,3.798485847601712,0.9953967454736796,1.0046245424723885,0.9953967454736796,0.9953967454736796,0.004603254526320377,100000002,1.0,1.0,0.0,579676.7690939646,0.9953967454736796,0.9953967454736796,inf,1.0063023773492656
3480,RFM,128,jp2_encode,3.733331078401407,0,387,0,0,0,0,0,592756.5675198686,100000002,3.798485847601712,0.9828471733700305,1.017452180862621,0.9828471733700305,0.9828471733700305,0.01715282662996953,100000002,1.0,1.0,0.0,579676.7690939646,0.9828471733700305,0.9828471733700305,inf,1.0225639513661169
3481,RFM,64,jp2_encode,3.619092740516304,0,1101,0,0,0,0,0,615712.2937482541,100000002,3.798485847601712,0.9527724692725463,1.0495685300012,0.9527724692725463,0.9527724692725463,0.04722753072745367,100000002,1.0,1.0,0.0,579676.7690939646,0.9527724692725463,0.9527724692725463,inf,1.0621648590655324
